Telemetry ID:  2, Ref Time:     42000000, Body length: 34, :‚r‚‚ºÂŠŠbj‚‚r‚¢²¢’ŠbZ‚‚rŠ‚‚‚Š‚R²¢
(

Telemetry ID:  2, Ref Time:  34783000000, Body length: 122, :$VNYMR,+026.555,+005.547,-000.623,+00.8193,-00.0556,+01.3541,+00.947,+00.349,-09.615,-00.086156,+00.198791,-00.106912*6B

Telemetry ID:  2, Ref Time:  34808000000, Body length: 122, :$VNYMR,+026.400,+005.821,-000.786,+00.8438,-00.0391,+01.3917,+00.852,+00.302,-09.450,-00.114811,+00.183656,-00.099547*6D

Telemetry ID:  2, Ref Time:  34833000000, Body length: 122, :$VNYMR,+026.256,+006.054,-000.981,+00.8020,-00.0521,+01.3458,+00.766,+00.260,-10.047,-00.127746,+00.151805,-00.104787*68

Telemetry ID:  2, Ref Time:  34858000000, Body length: 122, :$VNYMR,+026.017,+006.226,-001.188,+00.8231,-00.0356,+01.3711,+00.697,+00.331,-10.412,-00.122375,+00.104082,-00.202827*6A

Telemetry ID:  2, Ref Time:  34883000000, Body length: 122, :$VNYMR,+025.654,+006.320,-001.375,+00.7983,-00.0621,+01.3454,+00.764,+00.061,-10.461,-00.087072,+00.051595,-00.283014*63

Telemetry ID:  2, Ref Time:  34908000000, Body length: 122, :$VNYMR,+025.183,+006.324,-001.526,+00.8125,-00.0388,+01.3789,+00.732,-00.106,-10.115,-00.049664,-00.011706,-00.348783*61

Telemetry ID:  2, Ref Time:  34933000000, Body length: 122, :$VNYMR,+024.653,+006.240,-001.607,+00.8091,-00.0488,+01.3501,+00.683,-00.097,-09.688,+00.001930,-00.071130,-00.388084*66

Telemetry ID:  2, Ref Time:  34958000000, Body length: 122, :$VNYMR,+024.032,+006.079,-001.618,+00.8129,-00.0220,+01.3755,+00.653,-00.038,-09.161,+00.061769,-00.115697,-00.457792*64

Telemetry ID:  2, Ref Time:  34983000000, Body length: 122, :$VNYMR,+023.331,+005.862,-001.549,+00.8277,-00.0088,+01.3194,+00.795,-00.106,-09.037,+00.121026,-00.146900,-00.514936*6B

Telemetry ID:  1, Ref Time:  34104000000, Body length: 39, :$GPGGA,001110.799,,,,,0,0,,,M,,M,,*4E
277,-00.0088,+01.3194,+00.795,-00.106,-09.037,+00.121026,-00.146900,-00.514936*6B

Telemetry ID:  1, Ref Time:  34135000000, Body length: 30, :$GPGSA,A,1,,,,,,,,,,,,,,,*1E
,M,,*4E
277,-00.0088,+01.3194,+00.795,-00.106,-09.037,+00.121026,-00.146900,-00.514936*6B

Telemetry ID:  1, Ref Time:  34187000000, Body length: 49, :$GPRMC,001110.799,V,,,,,0.00,0.00,060180,,,N*44
88,+01.3194,+00.795,-00.106,-09.037,+00.121026,-00.146900,-00.514936*6B

Telemetry ID:  1, Ref Time:  34226000000, Body length: 37, :$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32
180,,,N*44
88,+01.3194,+00.795,-00.106,-09.037,+00.121026,-00.146900,-00.514936*6B

Telemetry ID:  2, Ref Time:  35008000000, Body length: 122, :$VNYMR,+022.652,+005.612,-001.413,+00.8416,+00.0111,+01.3772,+01.052,-00.161,-09.356,+00.159455,-00.169585,-00.424431*66

Telemetry ID:  2, Ref Time:  35033000000, Body length: 122, :$VNYMR,+022.189,+005.357,-001.206,+00.8557,+00.0110,+01.3612,+01.201,-00.077,-09.914,+00.175242,-00.173062,-00.254107*65

Telemetry ID:  2, Ref Time:  35058000000, Body length: 122, :$VNYMR,+021.970,+005.115,-000.966,+00.8496,+00.0445,+01.3542,+01.274,-00.069,-10.250,+00.183887,-00.161275,-00.096031*64

Telemetry ID:  2, Ref Time:  35083000000, Body length: 122, :$VNYMR,+021.886,+004.913,-000.724,+00.8427,+00.0446,+01.3378,+01.201,+00.097,-10.363,+00.161676,-00.125888,-00.045173*64

Telemetry ID:  2, Ref Time:  35108000000, Body length: 122, :$VNYMR,+021.777,+004.783,-000.499,+00.8708,+00.0577,+01.3550,+01.179,+00.282,-10.363,+00.169977,-00.068081,-00.099713*62

Telemetry ID:  2, Ref Time:  35133000000, Body length: 122, :$VNYMR,+021.648,+004.743,-000.323,+00.8642,+00.0644,+01.3227,+01.001,+00.415,-09.701,+00.107727,-00.005101,-00.077493*6A

Telemetry ID:  2, Ref Time:  35158000000, Body length: 122, :$VNYMR,+021.526,+004.797,-000.197,+00.8922,+00.0708,+01.3315,+01.118,+00.509,-09.567,+00.075164,+00.065244,-00.094957*6D

Telemetry ID:  2, Ref Time:  35183000000, Body length: 122, :$VNYMR,+021.334,+004.940,-000.145,+00.8499,+00.0579,+01.3465,+01.034,+00.284,-08.901,+00.030529,+00.122655,-00.166097*69

Telemetry ID:  2, Ref Time:  35208000000, Body length: 122, :$VNYMR,+020.960,+005.166,-000.194,+00.8569,+00.0645,+01.3713,+00.965,+00.537,-08.952,-00.036519,+00.180160,-00.322377*62

Telemetry ID:  2, Ref Time:  35233000000, Body length: 122, :$VNYMR,+020.361,+005.463,-000.347,+00.8436,+00.0848,+01.3393,+00.909,+00.179,-10.342,-00.087552,+00.223107,-00.462493*67

Telemetry ID:  2, Ref Time:  35258000000, Body length: 122, :$VNYMR,+019.686,+005.792,-000.573,+00.8431,+00.0781,+01.3796,+00.889,+00.284,-11.023,-00.123537,+00.235195,-00.455509*6A

Telemetry ID:  2, Ref Time:  35283000000, Body length: 122, :$VNYMR,+019.075,+006.112,-000.835,+00.8226,+00.0783,+01.3387,+00.937,+00.247,-10.928,-00.140295,+00.227184,-00.401262*6E

Telemetry ID:  2, Ref Time:  35308000000, Body length: 122, :$VNYMR,+018.540,+006.387,-001.093,+00.8297,+00.0983,+01.3720,+00.749,+00.253,-10.008,-00.137480,+00.178079,-00.350002*6C

Telemetry ID:  2, Ref Time:  35333000000, Body length: 122, :$VNYMR,+018.053,+006.589,-001.334,+00.8089,+00.0986,+01.3554,+00.594,-00.038,-09.241,-00.121699,+00.128853,-00.318709*60

Telemetry ID:  2, Ref Time:  35358000000, Body length: 122, :$VNYMR,+017.691,+006.706,-001.514,+00.8087,+00.1053,+01.3962,+00.779,+00.022,-08.860,-00.093194,+00.063489,-00.178746*6D

Telemetry ID:  2, Ref Time:  35383000000, Body length: 122, :$VNYMR,+017.622,+006.731,-001.633,+00.7945,+00.0853,+01.3709,+00.731,-00.152,-08.989,-00.060119,-00.010638,+00.038574*6C

Telemetry ID:  2, Ref Time:  35408000000, Body length: 122, :$VNYMR,+017.805,+006.666,-001.656,+00.8363,+00.0849,+01.3797,+00.728,-00.125,-09.586,-00.014479,-00.072981,+00.167622*62

Telemetry ID:  2, Ref Time:  35433000000, Body length: 122, :$VNYMR,+018.109,+006.512,-001.590,+00.8152,+00.0717,+01.3708,+00.725,+00.067,-09.935,+00.042573,-00.134452,+00.228348*64

Telemetry ID:  2, Ref Time:  35458000000, Body length: 122, :$VNYMR,+018.470,+006.282,-001.446,+00.8222,+00.0783,+01.3792,+00.838,+00.131,-10.353,+00.087577,-00.183198,+00.252517*61

Telemetry ID:  2, Ref Time:  35483000000, Body length: 122, :$VNYMR,+018.850,+006.000,-001.257,+00.8155,+00.0784,+01.3467,+00.918,+00.057,-10.421,+00.115903,-00.210227,+00.261680*6A

Telemetry ID:  2, Ref Time:  35508000000, Body length: 122, :$VNYMR,+019.234,+005.689,-001.048,+00.8502,+00.0713,+01.3551,+01.018,+00.227,-10.069,+00.114309,-00.219990,+00.255051*60

Telemetry ID:  2, Ref Time:  35533000000, Body length: 122, :$VNYMR,+019.454,+005.400,-000.874,+00.8435,+00.0848,+01.3555,+00.967,+00.456,-09.677,+00.109635,-00.191371,+00.051060*60

Telemetry ID:  2, Ref Time:  35558000000, Body length: 122, :$VNYMR,+019.327,+005.167,-000.747,+00.8580,+00.1114,+01.3648,+01.012,+00.027,-10.296,+00.092730,-00.144440,-00.157071*69

Telemetry ID:  2, Ref Time:  35583000000, Body length: 122, :$VNYMR,+019.113,+004.998,-000.638,+00.8509,+00.0914,+01.3234,+01.309,+00.105,-10.651,+00.078767,-00.095163,-00.117677*67

Telemetry ID:  2, Ref Time:  35608000000, Body length: 122, :$VNYMR,+018.975,+004.909,-000.555,+00.8791,+00.1112,+01.3490,+01.177,+00.320,-09.722,+00.062214,-00.041745,-00.084929*67

Telemetry ID:  2, Ref Time:  35633000000, Body length: 122, :$VNYMR,+018.869,+004.893,-000.501,+00.8650,+00.1046,+01.3404,+01.024,+00.293,-09.069,+00.035507,+00.005415,-00.082175*6F

Telemetry ID:  2, Ref Time:  35658000000, Body length: 122, :$VNYMR,+018.752,+004.950,-000.483,+00.8928,+00.0976,+01.3406,+01.247,+00.103,-09.090,+00.013656,+00.060381,-00.056044*6F

Telemetry ID:  2, Ref Time:  35683000000, Body length: 122, :$VNYMR,+018.788,+005.071,-000.495,+00.8650,+00.0979,+01.3239,+01.299,+00.109,-09.358,-00.031560,+00.093744,+00.096199*65

Telemetry ID:  2, Ref Time:  35708000000, Body length: 122, :$VNYMR,+019.078,+005.237,-000.541,+00.8722,+00.1179,+01.3491,+01.275,+00.020,-09.772,-00.059657,+00.121384,+00.264453*6C

Telemetry ID:  2, Ref Time:  35733000000, Body length: 122, :$VNYMR,+019.475,+005.446,-000.620,+00.8436,+00.0915,+01.3639,+01.155,+00.049,-10.120,-00.090415,+00.152747,+00.269824*6C

Telemetry ID:  2, Ref Time:  35758000000, Body length: 122, :$VNYMR,+019.819,+005.678,-000.725,+00.8569,+00.0712,+01.3877,+01.076,+00.173,-10.343,-00.099711,+00.159870,+00.223027*63

Telemetry ID:  2, Ref Time:  35783000000, Body length: 122, :$VNYMR,+020.102,+005.912,-000.861,+00.8429,+00.0647,+01.3710,+00.894,+00.225,-10.245,-00.119905,+00.158813,+00.184554*67

Telemetry ID:  2, Ref Time:  35808000000, Body length: 122, :$VNYMR,+020.352,+006.131,-001.010,+00.8293,+00.0850,+01.3877,+00.847,+00.134,-09.869,-00.123788,+00.137015,+00.175647*6F

Telemetry ID:  2, Ref Time:  35833000000, Body length: 122, :$VNYMR,+020.575,+006.300,-001.169,+00.7934,+00.0318,+01.3608,+00.745,+00.317,-08.903,-00.128272,+00.104602,+00.131542*64

Telemetry ID:  2, Ref Time:  35858000000, Body length: 122, :$VNYMR,+020.621,+006.430,-001.354,+00.8150,+00.0717,+01.3870,+00.780,+00.627,-09.621,-00.123983,+00.083535,-00.063808*64

Telemetry ID:  2, Ref Time:  35883000000, Body length: 122, :$VNYMR,+020.368,+006.493,-001.529,+00.8040,+00.0384,+01.3572,+00.888,-00.157,-10.655,-00.077318,+00.026114,-00.216482*6C

Telemetry ID:  2, Ref Time:  35908000000, Body length: 122, :$VNYMR,+020.066,+006.469,-001.628,+00.8112,+00.0517,+01.3740,+00.916,-00.139,-10.541,-00.026849,-00.032223,-00.207575*61

Telemetry ID:  2, Ref Time:  35933000000, Body length: 122, :$VNYMR,+019.771,+006.369,-001.646,+00.8043,+00.0450,+01.3493,+00.714,-00.196,-10.101,+00.038289,-00.084566,-00.194810*65

Telemetry ID:  2, Ref Time:  35958000000, Body length: 122, :$VNYMR,+019.511,+006.191,-001.578,+00.8289,+00.0649,+01.3748,+00.712,+00.018,-09.193,+00.083565,-00.132141,-00.189169*66

Telemetry ID:  2, Ref Time:  35983000000, Body length: 122, :$VNYMR,+019.258,+005.971,-001.444,+00.8222,+00.0649,+01.3463,+00.813,+00.061,-08.812,+00.129153,-00.156128,-00.158249*6D

Telemetry ID:  1, Ref Time:  35104000000, Body length: 39, :$GPGGA,001111.799,,,,,0,0,,,M,,M,,*4F
222,+00.0649,+01.3463,+00.813,+00.061,-08.812,+00.129153,-00.156128,-00.158249*6D

Telemetry ID:  1, Ref Time:  35136000000, Body length: 30, :$GPGSA,A,1,,,,,,,,,,,,,,,*1E
,M,,*4F
222,+00.0649,+01.3463,+00.813,+00.061,-08.812,+00.129153,-00.156128,-00.158249*6D

Telemetry ID:  1, Ref Time:  35188000000, Body length: 49, :$GPRMC,001111.799,V,,,,,0.00,0.00,060180,,,N*45
49,+01.3463,+00.813,+00.061,-08.812,+00.129153,-00.156128,-00.158249*6D

Telemetry ID:  1, Ref Time:  35226000000, Body length: 37, :$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32
180,,,N*45
49,+01.3463,+00.813,+00.061,-08.812,+00.129153,-00.156128,-00.158249*6D

Telemetry ID:  2, Ref Time:  36008000000, Body length: 122, :$VNYMR,+019.109,+005.725,-001.256,+00.8399,+00.0815,+01.3634,+00.978,-00.076,-09.152,+00.142151,-00.179295,-00.054897*65

Telemetry ID:  2, Ref Time:  36033000000, Body length: 122, :$VNYMR,+019.138,+005.468,-001.032,+00.8502,+00.0713,+01.3551,+01.238,-00.208,-09.838,+00.162168,-00.175612,+00.057011*6C

Telemetry ID:  2, Ref Time:  36058000000, Body length: 122, :$VNYMR,+019.249,+005.235,-000.794,+00.8510,+00.1081,+01.3605,+01.065,-00.039,-10.296,+00.152687,-00.159013,+00.067660*62

Telemetry ID:  2, Ref Time:  36083000000, Body length: 122, :$VNYMR,+019.371,+005.046,-000.562,+00.8508,+00.0880,+01.3314,+01.188,+00.156,-10.570,+00.141744,-00.120248,+00.083013*64

Telemetry ID:  2, Ref Time:  36108000000, Body length: 122, :$VNYMR,+019.444,+004.929,-000.363,+00.8717,+00.0979,+01.3565,+01.337,+00.162,-10.216,+00.112182,-00.057956,+00.047913*60

Telemetry ID:  2, Ref Time:  36133000000, Body length: 122, :$VNYMR,+019.587,+004.893,-000.234,+00.8577,+00.0846,+01.3314,+01.003,+00.531,-09.862,+00.045374,-00.009476,+00.137647*67

Telemetry ID:  2, Ref Time:  36158000000, Body length: 122, :$VNYMR,+019.757,+004.935,-000.206,+00.8651,+00.1180,+01.3652,+01.132,+01.521,-08.335,-00.025608,+00.058291,+00.057791*63

Telemetry ID:  2, Ref Time:  36183000000, Body length: 122, :$VNYMR,+019.646,+005.081,-000.278,+00.8576,+00.0846,+01.3395,+01.157,+00.415,-10.086,-00.060279,+00.124102,-00.146328*61

Telemetry ID:  2, Ref Time:  36208000000, Body length: 122, :$VNYMR,+019.452,+005.289,-000.415,+00.8576,+00.0980,+01.3725,+01.160,+00.147,-10.495,-00.097995,+00.155383,-00.088415*63

Telemetry ID:  2, Ref Time:  36233000000, Body length: 122, :$VNYMR,+019.379,+005.543,-000.586,+00.8367,+00.0849,+01.3310,+01.206,-00.041,-10.544,-00.122089,+00.189430,-00.027973*65

Telemetry ID:  2, Ref Time:  36258000000, Body length: 122, :$VNYMR,+019.420,+005.811,-000.764,+00.8295,+00.0916,+01.3798,+00.855,+00.427,-09.861,-00.130006,+00.176804,+00.077495*6D

Telemetry ID:  2, Ref Time:  36283000000, Body length: 122, :$VNYMR,+019.611,+006.054,-000.941,+00.8224,+00.0783,+01.3630,+00.987,+00.048,-09.564,-00.134696,+00.162755,+00.182394*66

Telemetry ID:  2, Ref Time:  36308000000, Body length: 122, :$VNYMR,+019.936,+006.268,-001.072,+00.8293,+00.0782,+01.3631,+00.703,+00.189,-09.000,-00.108692,+00.133905,+00.248042*65

Telemetry ID:  2, Ref Time:  36333000000, Body length: 122, :$VNYMR,+020.348,+006.420,-001.177,+00.8147,+00.0449,+01.3536,+00.676,-00.081,-09.115,-00.092536,+00.079965,+00.310031*6F

Telemetry ID:  2, Ref Time:  36358000000, Body length: 122, :$VNYMR,+020.777,+006.510,-001.235,+00.8217,+00.0515,+01.3620,+00.757,-00.057,-09.619,-00.063794,+00.043444,+00.274064*68

Telemetry ID:  2, Ref Time:  36383000000, Body length: 122, :$VNYMR,+021.124,+006.524,-001.257,+00.8073,+00.0316,+01.3611,+00.691,-00.090,-10.141,-00.028919,-00.018137,+00.231857*6B

Telemetry ID:  2, Ref Time:  36408000000, Body length: 122, :$VNYMR,+021.407,+006.450,-001.241,+00.8145,+00.0382,+01.3614,+00.868,-00.052,-10.466,-00.003055,-00.074387,+00.153729*6A

Telemetry ID:  2, Ref Time:  36433000000, Body length: 122, :$VNYMR,+021.577,+006.313,-001.195,+00.8072,+00.0182,+01.3444,+00.814,+00.028,-10.400,+00.034838,-00.113366,+00.103079*6F

Telemetry ID:  2, Ref Time:  36458000000, Body length: 122, :$VNYMR,+021.754,+006.106,-001.131,+00.8280,+00.0180,+01.3610,+00.834,+00.046,-09.962,+00.026617,-00.162237,+00.137636*68

Telemetry ID:  2, Ref Time:  36483000000, Body length: 122, :$VNYMR,+021.949,+005.863,-001.058,+00.8349,+00.0112,+01.3446,+00.833,+00.240,-09.412,+00.046449,-00.174088,+00.112058*6D

Telemetry ID:  2, Ref Time:  36508000000, Body length: 122, :$VNYMR,+022.014,+005.618,-000.995,+00.8489,+00.0244,+01.3778,+00.767,+00.166,-09.502,+00.041059,-00.172132,+00.011039*69

Telemetry ID:  2, Ref Time:  36533000000, Body length: 122, :$VNYMR,+022.013,+005.377,-000.927,+00.8420,+00.0111,+01.3366,+01.015,+00.153,-09.960,+00.050895,-00.158684,-00.026364*6E

Telemetry ID:  2, Ref Time:  36558000000, Body length: 122, :$VNYMR,+021.926,+005.185,-000.848,+00.8566,+00.0511,+01.3627,+00.977,-00.126,-09.968,+00.062768,-00.121225,-00.069243*60

Telemetry ID:  2, Ref Time:  36583000000, Body length: 122, :$VNYMR,+021.884,+005.041,-000.755,+00.8636,+00.0377,+01.3217,+01.076,+00.110,-09.990,+00.061598,-00.089359,-00.008327*6A

Telemetry ID:  2, Ref Time:  36608000000, Body length: 122, :$VNYMR,+021.863,+004.958,-000.666,+00.8633,+00.0444,+01.3788,+01.143,+00.277,-09.571,+00.064999,-00.034270,-00.026314*6D

Telemetry ID:  2, Ref Time:  36633000000, Body length: 122, :$VNYMR,+021.834,+004.952,-000.585,+00.8498,+00.0445,+01.3298,+01.118,+00.314,-09.532,+00.052802,+00.009903,-00.005165*64

Telemetry ID:  2, Ref Time:  36658000000, Body length: 122, :$VNYMR,+021.899,+005.000,-000.523,+00.8778,+00.0576,+01.3470,+01.269,+00.207,-09.755,+00.037270,+00.047041,+00.071582*68

Telemetry ID:  2, Ref Time:  36683000000, Body length: 122, :$VNYMR,+022.057,+005.118,-000.480,+00.8566,+00.0444,+01.3462,+01.242,+00.204,-09.759,+00.009628,+00.095983,+00.141360*6D

Telemetry ID:  2, Ref Time:  36708000000, Body length: 122, :$VNYMR,+022.371,+005.279,-000.457,+00.8565,+00.0444,+01.3624,+01.196,+00.167,-09.933,-00.013480,+00.113278,+00.273183*69

Telemetry ID:  2, Ref Time:  36733000000, Body length: 122, :$VNYMR,+022.796,+005.468,-000.459,+00.8213,+00.0181,+01.3284,+01.109,+00.189,-09.904,-00.035756,+00.136828,+00.298961*6F

Telemetry ID:  2, Ref Time:  36758000000, Body length: 122, :$VNYMR,+023.179,+005.683,-000.479,+00.8424,+00.0446,+01.3784,+00.810,+00.327,-09.795,-00.043863,+00.144646,+00.249052*6B

Telemetry ID:  2, Ref Time:  36783000000, Body length: 122, :$VNYMR,+023.514,+005.878,-000.532,+00.8210,+00.0114,+01.3444,+00.829,+00.272,-09.659,-00.065733,+00.128724,+00.223061*6B

Telemetry ID:  2, Ref Time:  36808000000, Body length: 122, :$VNYMR,+023.806,+006.055,-000.604,+00.8416,+00.0111,+01.3772,+00.930,+00.262,-09.886,-00.078188,+00.116765,+00.200432*61

Telemetry ID:  2, Ref Time:  36833000000, Body length: 122, :$VNYMR,+024.137,+006.186,-000.692,+00.8065,-00.0086,+01.3515,+00.793,+00.142,-09.875,-00.089892,+00.072186,+00.255719*63

Telemetry ID:  2, Ref Time:  36858000000, Body length: 122, :$VNYMR,+024.418,+006.262,-000.805,+00.8271,-00.0155,+01.3679,+00.795,+00.080,-09.560,-00.099542,+00.042656,+00.131620*61

Telemetry ID:  2, Ref Time:  36883000000, Body length: 122, :$VNYMR,+024.470,+006.295,-000.944,+00.8130,-00.0354,+01.3344,+00.647,+00.257,-09.746,-00.099942,+00.009538,-00.019012*6F

Telemetry ID:  2, Ref Time:  36908000000, Body length: 122, :$VNYMR,+024.344,+006.259,-001.096,+00.8131,-00.0153,+01.3757,+00.805,+00.140,-10.296,-00.090419,-00.041347,-00.126516*65

Telemetry ID:  2, Ref Time:  36933000000, Body length: 122, :$VNYMR,+024.109,+006.169,-001.226,+00.8131,-00.0287,+01.3428,+00.925,-00.007,-10.620,-00.061468,-00.069633,-00.181403*64

Telemetry ID:  2, Ref Time:  36958000000, Body length: 122, :$VNYMR,+023.906,+006.019,-001.299,+00.8200,-00.0221,+01.3675,+00.921,-00.048,-10.308,-00.022296,-00.117804,-00.111895*69

Telemetry ID:  2, Ref Time:  36983000000, Body length: 122, :$VNYMR,+023.774,+005.818,-001.310,+00.8203,-00.0154,+01.3434,+00.998,-00.006,-09.545,+00.018031,-00.143598,-00.096427*60

Telemetry ID:  1, Ref Time:  36105000000, Body length: 39, :$GPGGA,001112.799,,,,,0,0,,,M,,M,,*4C
203,-00.0154,+01.3434,+00.998,-00.006,-09.545,+00.018031,-00.143598,-00.096427*60

Telemetry ID:  1, Ref Time:  36136000000, Body length: 30, :$GPGSA,A,1,,,,,,,,,,,,,,,*1E
,M,,*4C
203,-00.0154,+01.3434,+00.998,-00.006,-09.545,+00.018031,-00.143598,-00.096427*60

Telemetry ID:  1, Ref Time:  36188000000, Body length: 49, :$GPRMC,001112.799,V,,,,,0.00,0.00,060180,,,N*46
54,+01.3434,+00.998,-00.006,-09.545,+00.018031,-00.143598,-00.096427*60

Telemetry ID:  1, Ref Time:  36227000000, Body length: 37, :$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32
180,,,N*46
54,+01.3434,+00.998,-00.006,-09.545,+00.018031,-00.143598,-00.096427*60

Telemetry ID:  2, Ref Time:  37008000000, Body length: 122, :$VNYMR,+023.655,+005.601,-001.254,+00.8415,+00.0044,+01.3688,+00.836,+00.146,-08.883,+00.059709,-00.153648,-00.070801*61

Telemetry ID:  2, Ref Time:  37033000000, Body length: 122, :$VNYMR,+023.609,+005.370,-001.156,+00.8451,+00.0010,+01.3485,+00.936,-00.059,-08.880,+00.080131,-00.160449,-00.020818*68

Telemetry ID:  2, Ref Time:  37058000000, Body length: 122, :$VNYMR,+023.622,+005.155,-001.012,+00.8415,-00.0023,+01.3564,+01.208,-00.055,-09.408,+00.106991,-00.142585,+00.024417*66

Telemetry ID:  2, Ref Time:  37083000000, Body length: 122, :$VNYMR,+023.718,+004.979,-000.843,+00.8520,-00.0057,+01.3443,+01.097,+00.013,-10.268,+00.109353,-00.119500,+00.088526*61

Telemetry ID:  2, Ref Time:  37108000000, Body length: 122, :$VNYMR,+023.890,+004.854,-000.657,+00.8664,+00.0108,+01.3370,+01.321,+00.097,-10.589,+00.119342,-00.068561,+00.115307*69

Telemetry ID:  2, Ref Time:  37133000000, Body length: 122, :$VNYMR,+024.053,+004.814,-000.484,+00.8557,+00.0043,+01.3407,+01.343,+00.269,-10.509,+00.107659,-00.007506,+00.116552*69

Telemetry ID:  2, Ref Time:  37158000000, Body length: 122, :$VNYMR,+024.282,+004.847,-000.339,+00.8661,+00.0075,+01.3532,+01.160,+00.321,-09.959,+00.072900,+00.033692,+00.185850*61

Telemetry ID:  2, Ref Time:  37183000000, Body length: 122, :$VNYMR,+024.564,+004.953,-000.248,+00.8490,+00.0177,+01.3410,+01.119,+00.292,-09.320,+00.033594,+00.094199,+00.193637*6D

Telemetry ID:  2, Ref Time:  37208000000, Body length: 122, :$VNYMR,+024.810,+005.121,-000.210,+00.8487,+00.0077,+01.3529,+01.006,+00.282,-09.174,-00.005498,+00.128198,+00.164668*68

Telemetry ID:  2, Ref Time:  37233000000, Body length: 122, :$VNYMR,+025.048,+005.326,-000.234,+00.8449,-00.0124,+01.3399,+01.040,+00.275,-09.384,-00.045040,+00.150528,+00.170971*61

Telemetry ID:  2, Ref Time:  37258000000, Body length: 122, :$VNYMR,+025.270,+005.575,-000.313,+00.8411,-00.0157,+01.3681,+01.183,+00.871,-09.465,-00.078165,+00.184898,+00.105891*6B

Telemetry ID:  2, Ref Time:  37283000000, Body length: 122, :$VNYMR,+025.151,+005.842,-000.429,+00.8207,+00.0047,+01.3604,+00.867,+00.553,-10.454,-00.071612,+00.185942,-00.185397*69

Telemetry ID:  2, Ref Time:  37308000000, Body length: 122, :$VNYMR,+024.805,+006.098,-000.571,+00.8131,-00.0153,+01.3757,+01.059,+00.202,-10.774,-00.073955,+00.175314,-00.252974*63

Telemetry ID:  2, Ref Time:  37333000000, Body length: 122, :$VNYMR,+024.460,+006.319,-000.732,+00.8063,-00.0153,+01.3513,+00.893,-00.078,-10.544,-00.094352,+00.137429,-00.203167*65

Telemetry ID:  2, Ref Time:  37358000000, Body length: 122, :$VNYMR,+024.243,+006.455,-000.886,+00.8063,-00.0153,+01.3594,+00.864,+00.088,-09.841,-00.091610,+00.072945,-00.122328*6B

Telemetry ID:  2, Ref Time:  37383000000, Body length: 122, :$VNYMR,+024.067,+006.515,-001.026,+00.8137,-00.0020,+01.3438,+00.704,+00.054,-09.071,-00.071345,+00.026870,-00.127680*67

Telemetry ID:  2, Ref Time:  37408000000, Body length: 122, :$VNYMR,+023.888,+006.491,-001.136,+00.8061,-00.0153,+01.3837,+00.612,-00.010,-08.992,-00.052496,-00.036079,-00.121245*60

Telemetry ID:  2, Ref Time:  37433000000, Body length: 122, :$VNYMR,+023.788,+006.385,-001.206,+00.7994,-00.0152,+01.3511,+00.989,-00.198,-09.203,-00.035682,-00.090621,-00.024998*69

Telemetry ID:  2, Ref Time:  37458000000, Body length: 122, :$VNYMR,+023.844,+006.222,-001.221,+00.8134,-00.0086,+01.3597,+00.799,-00.131,-09.733,-00.003963,-00.130401,+00.051870*63

Telemetry ID:  2, Ref Time:  37483000000, Body length: 122, :$VNYMR,+023.922,+005.999,-001.194,+00.8059,-00.0287,+01.3670,+00.959,-00.055,-10.147,+00.031738,-00.166334,+00.043850*6C

Telemetry ID:  2, Ref Time:  37508000000, Body length: 122, :$VNYMR,+023.932,+005.752,-001.125,+00.8342,-00.0089,+01.3682,+01.015,+00.016,-10.482,+00.054487,-00.176424,-00.034278*6E

Telemetry ID:  2, Ref Time:  37533000000, Body length: 122, :$VNYMR,+023.872,+005.518,-001.023,+00.8344,-00.0156,+01.3355,+00.866,+00.125,-10.406,+00.081536,-00.163527,-00.042538*6D

Telemetry ID:  2, Ref Time:  37558000000, Body length: 122, :$VNYMR,+023.819,+005.301,-000.907,+00.8345,-00.0022,+01.3604,+01.210,+00.140,-10.054,+00.082491,-00.135295,-00.052078*6A

Telemetry ID:  2, Ref Time:  37583000000, Body length: 122, :$VNYMR,+023.718,+005.151,-000.785,+00.8555,-00.0091,+01.3280,+01.128,+00.152,-09.460,+00.084766,-00.088857,-00.084724*6B

Telemetry ID:  2, Ref Time:  37608000000, Body length: 122, :$VNYMR,+023.575,+005.069,-000.687,+00.8483,-00.0090,+01.3604,+01.007,+00.480,-08.799,+00.071970,-00.037043,-00.110957*66

Telemetry ID:  2, Ref Time:  37633000000, Body length: 122, :$VNYMR,+023.305,+005.073,-000.634,+00.8559,+00.0110,+01.3369,+01.044,+00.296,-09.284,+00.046474,+00.033675,-00.246298*69

Telemetry ID:  2, Ref Time:  37658000000, Body length: 122, :$VNYMR,+022.870,+005.173,-000.616,+00.8489,+00.0177,+01.3613,+01.038,+00.131,-10.310,+00.036558,+00.092325,-00.315854*6A

